Date,Close,High,Low,Open,Volume,Volume_Outlier,VIX_Close,VIX_Close_Outlier,Treasury_Rate,Treasury_Rate_Outlier,Daily_Return,Log_Return,Rolling_Volatility_20D,Moving_Average_20D,Moving_Average_50D,Price_Momentum_20D,Interest_Rate_Momentum,VIX_Return,VIX_JPM_Correlation_20D,Daily_Return_Outlier,Rolling_Volatility_20D_Outlier,Price_Momentum_20D_Outlier,Abs_Return_1D,Rolling_Volatility_5D,Rolling_Volatility_10D,Rolling_Volatility_60D,Treasury_Rate_Decimal,Log_Moneyness,MA20_Gap,MA50_Gap,Intraday_Range,Overnight_Gap,Volume_ZScore_20D,Target_Forward_Volatility_20D,Target_End_Date,Target_Chooser_Proxy_Price,Current_Chooser_BSM_Price,Target_Chooser_Price_Adjustment,Chronological_Block,Split
2018-04-13,88.2782211303711,92.15990042261478,87.27778800834132,92.0558514699818,39152800,True,17.40999984741211,False,2.82,False,-0.0270799431692676,-0.0274533617021691,0.3227627371539184,88.51153678894043,90.10528121948242,-0.0380133769215221,-0.0100000000000002,-0.0584099479218512,-0.772445530430116,False,False,False,0.0270799431692676,0.3654813288265838,0.3235096874237473,0.2800004574523379,0.0282,-0.5301418632237095,-0.0026359914993419054,-0.02027694785903722,0.05530370177105699,0.014553568218232282,3.526137760601701,0.1493328209555319,2018-05-11,59.58488281354116,60.45779441919688,-0.8729116056557231,train,train
2018-04-16,88.20619201660156,89.21463037331081,87.870047933085,88.79044768132664,16580500,False,16.559999465942383,False,2.83,False,-0.0008159329996371,-0.0008162660541461,0.3225254337230303,88.32555274963379,90.00811340332031,-0.0404639159000964,0.0100000000000002,-0.0488225381343742,-0.7697288315262458,False,False,False,0.0008159329996371,0.3551581463506925,0.303730432834568,0.2799452824057442,0.028300000000000002,-0.5309581292778555,-0.001351372613206947,-0.020019544000933087,0.01524362870095037,0.00580241133539694,-0.18088162651384732,0.14914088295137093,2018-05-14,59.64063590594295,60.504919929939014,-0.8642840239960634,train,train
2018-04-17,88.20619201660156,89.57478387619862,88.03011479966635,89.13459694002013,15501400,False,15.25,False,2.82,False,0.0,0.0,0.3217878934763656,88.17580146789551,89.95219467163086,-0.0328397549056269,-0.0100000000000002,-0.0791062504945457,-0.799464431310405,False,False,False,0.0,0.31339879256623226,0.29760549423687155,0.2799199128778771,0.0282,-0.5309581292778555,0.00034465860474330867,-0.01941033969658057,0.017512025417008657,0.010525393990977738,-0.38304994784901975,0.1527048586652372,2018-05-15,59.65558291258489,60.5086621558581,-0.853079243273207,train,train
2018-04-18,87.49390411376953,88.89451088861885,87.1497547762744,88.46232292249746,16081400,False,15.600000381469728,False,2.87,False,-0.008075259645014,-0.0081080411529138,0.3224796889116508,87.98605499267578,89.96930541992188,-0.0415705771887465,0.0500000000000002,0.0229508446865396,-0.8006855166541355,False,False,False,0.008075259645014,0.2964691721356466,0.2902484110856123,0.2792419103173578,0.0287,-0.5390661704307694,-0.005593510005048152,-0.027513842577740144,0.019941459122406024,0.0029037746675164566,-0.3537432181616515,0.1486769661211647,2018-05-16,60.278003701511494,61.08674703173773,-0.8087433302262355,train,train
2018-04-19,89.41474151611328,89.53479475203287,87.63797072175493,87.6619801477066,17911000,False,15.960000038146973,False,2.92,False,0.0219539569276283,0.0217164388367304,0.3334015981845917,87.88836936950683,89.97211685180665,-0.0213827899924566,0.0499999999999998,0.0230769005047504,-0.7604122378315843,False,False,False,0.0219539569276283,0.28047913572599403,0.30490063599540124,0.2829798448121617,0.0292,-0.5173497315940389,0.017367168802383315,-0.006194978568876186,0.021213773010081535,0.0019210027903031612,-0.07093879354704025,0.12955139801078558,2018-05-17,58.327999468296895,59.478055353560705,-1.1500558852638108,train,train
2018-04-20,89.21466827392578,90.23110613146056,88.7424604364339,89.87895765414822,15584400,False,16.8799991607666,False,2.96,False,-0.002237586764722,-0.0022400939026442,0.2966222578612155,87.97139511108398,89.9588233947754,0.0189655746330266,0.04,0.0576440551642032,-0.6795306170394781,False,False,False,0.002237586764722,0.18112932742866908,0.2719361673889766,0.28170521627666634,0.0296,-0.5195898254966831,0.014132698035218105,-0.00827217489921983,0.01668610917720286,0.005191718168209292,-0.4294491025942679,0.14258274842972934,2018-05-18,58.46569937860389,59.08306079514705,-0.6173614165431616,train,train
2018-04-23,88.7824478149414,89.59879865317569,88.54234139455255,89.29466914602173,11285800,False,16.34000015258789,False,2.98,False,-0.00484472416192,-0.0048564978803603,0.2790204127643338,88.14986953735351,90.01635696411132,0.0418890337238684,0.02,-0.0319904641603185,-0.6538831543735009,False,False,False,0.00484472416192,0.18740441756286436,0.26806707371183675,0.2818388959366579,0.0298,-0.5244463233770434,0.007176168052294596,-0.013707610380876312,0.011899393231703024,0.0008967233039562927,-1.0895024916780827,0.14508996625354897,2018-05-21,58.858935525628944,59.27312334411003,-0.4141878184810892,train,train
2018-04-24,88.36628723144531,90.35914892094324,87.7099970372564,89.43874894103371,16453100,False,18.020000457763672,False,3.0,False,-0.0046874195715299,-0.0046984399743034,0.2583934940325609,88.17614402770997,90.03116638183593,0.0059822977766301,0.02,0.1028151951950691,-0.5871194967405556,False,False,False,0.0046874195715299,0.19236427698905464,0.24801714133944613,0.28168297987771823,0.03,-0.5291447633513469,0.002156401891146409,-0.018492253486193988,0.029979214547605607,0.007392239595154004,-0.131308703559011,0.14578184783449305,2018-05-22,59.23635751837321,59.47874709357074,-0.24238957519752802,train,train
2018-04-25,88.0301284790039,88.46231641332434,86.91764709676002,88.25422456950476,13548200,False,17.84000015258789,False,3.03,False,-0.0038041515941589,-0.0038114057820322,0.2482554855886113,88.27081451416015,90.01217864990234,0.0219814471282482,0.0299999999999998,-0.0099889179025093,-0.5600855327306843,False,False,False,0.0038041515941589,0.18261602158935247,0.23406390912849503,0.28175098185223635,0.030299999999999997,-0.5329561691333792,-0.002726677401596156,-0.02201979999403758,0.017547052847170883,-0.0012681608048897841,-0.6086371513704039,0.14617137147809559,2018-05-23,59.52107228575365,59.697584892778465,-0.17651260702481864,train,train
2018-04-26,88.1181869506836,88.69443765958394,87.50992163504858,88.01414405841733,10299500,False,16.239999771118164,False,3.0,False,0.0010003219715928,0.0009998219829746,0.2480417884062642,88.3766586303711,89.98396301269531,0.0246145373423478,-0.0299999999999998,-0.0896861192704434,-0.5445637474950863,False,False,False,0.0010003219715928,0.038505700014102265,0.18873997786781502,0.28120240836332566,0.03,-0.5319563471504044,-0.002924660014229974,-0.0207345397951465,0.013442355835104553,-0.00018157897600235007,-1.0778187471946017,0.15264805333614076,2018-05-24,59.4793222228919,59.65568989536732,-0.17636767247541485,train,train
2018-04-27,87.55792236328125,88.16618751055599,87.34182535417567,87.67797557876655,9384000,False,15.40999984741211,False,2.96,False,-0.0063581038919456,-0.0063784027216182,0.241072953992833,88.37605247497558,89.90313400268555,-0.0001384389815595,-0.04,-0.0511083704066399,-0.4863518823263158,False,False,False,0.0063581038919456,0.04461622939604091,0.13367590443120275,0.28120441359012915,0.0296,-0.5383347498720227,-0.00925737333567811,-0.02608598315754196,0.009415049308273974,-0.004995692570971877,-1.1668781898492746,0.15196764996750067,2018-05-25,60.08464836698559,60.21651986509126,-0.13187149810566723,train,train
2018-04-30,87.06172180175781,88.27825232751164,87.03771237532975,87.83805915579255,13744900,False,15.93000030517578,False,2.95,False,-0.0056671121028281,-0.0056832311102832,0.2311993984890653,88.43504409790039,89.80473617553712,0.0137378493593731,-0.0099999999999997,0.0337443519086728,-0.4119505326930966,False,False,False,0.0056671121028281,0.04626471177513579,0.13588725033659488,0.28040188756610146,0.029500000000000002,-0.544017980982306,-0.015529163920835143,-0.030544206136496665,0.014248971034671678,0.0031994454065389366,-0.3905354358808484,0.21816250278140153,2018-05-29,60.63796149014242,60.67215752446299,-0.034196034320565616,train,train
2018-05-01,87.06172180175781,87.21378964401738,86.06929350370912,86.79760589872636,10503400,False,15.489999771118164,False,2.97,False,0.0,0.0,0.2260881061950492,88.43510971069335,89.71955718994141,1.5072934600457444e-05,0.02,-0.0276208741762958,-0.3715079755161232,False,False,False,0.0,0.052809333468630225,0.13588725033659488,0.27687006492631755,0.0297,-0.544017980982306,-0.015529894330752136,-0.029623813039522773,0.013145801813043803,-0.0030336627574728547,-0.8893118258272438,0.23413493195638316,2018-05-30,60.65266665673473,60.628409368521126,0.02425728821360451,train,train
2018-05-02,86.3734130859375,87.62995714159585,86.22135136743763,86.52548091059802,12162100,False,15.970000267028809,False,2.97,False,-0.0079059855649031,-0.0079374035718798,0.2204383684393243,88.33466529846191,89.62013442993164,-0.0227295308493414,0.0,0.030987766494718,-0.3631259744428877,False,False,False,0.0079059855649031,0.06388928324917631,0.13565058097870425,0.25836230587570397,0.0297,-0.5519553845541858,-0.022202520447638596,-0.03622758841689244,0.01630832595160644,-0.006159318700138194,-0.5839053784742467,0.23664414161427785,2018-05-31,61.3230707285701,61.279994245489725,0.043076483080376704,train,train
2018-05-03,85.82917785644531,86.25336062778177,84.18046561882487,86.1092979784448,15379100,False,15.899999618530272,False,2.94,False,-0.0063009577837418,-0.0063208926013187,0.2145638433987653,88.14898490905762,89.50218200683594,-0.0414729982025385,-0.0300000000000002,-0.0043832590687589,-0.3354561838236687,False,False,False,0.0063009577837418,0.04853515761788308,0.045717593945782765,0.25095002040332404,0.0294,-0.5582762771555047,-0.02631688901472462,-0.04103815200963579,0.024151402363703778,-0.0030578287699470907,-0.04716541934169338,0.2401050949626407,2018-06-01,61.90123909785684,61.83985444684858,0.06138465100826096,train,train
2018-05-04,86.78158569335938,87.02969119571222,84.82073888422956,85.18089242675211,11967900,False,14.770000457763672,False,2.95,False,0.0110965508548506,0.0110354358294558,0.2012483630837937,88.12257385253906,89.40662246704102,-0.0060499633384543,0.0100000000000002,-0.0710691313130391,-0.1951335408338512,False,False,False,0.0110965508548506,0.12326336239584332,0.08893023738775697,0.25164218161950275,0.029500000000000002,-0.5472408413260488,-0.015217305856540797,-0.02936065250255193,0.025454159356893307,-0.007553205633374471,-0.5486880665105198,0.23688566211187828,2018-06-04,60.96018525736271,60.88146372745594,0.0787215299067725,train,train
2018-05-07,87.533935546875,87.78204111176657,86.72558353375625,87.04572348900581,9356700,False,14.75,False,2.95,False,0.0086694642360423,0.0086321002263057,0.1988910047300387,88.08135719299317,89.28900192260743,-0.0093294402741662,0.0,-0.0013541270916588,-0.2174348721543446,False,False,False,0.0086694642360423,0.13595616628994667,0.10446900170857407,0.23446045392553835,0.029500000000000002,-0.5386087410997429,-0.006214954714182319,-0.019656019643423228,0.012069120066520762,0.00304370787346242,-0.9012250534346729,0.23540796701784955,2018-06-05,60.232074084438786,60.14720944094082,0.08486464349796563,train,train
2018-05-08,88.83048248291016,89.11060261916441,87.46189029764419,87.6619769815631,12543200,False,14.710000038146973,False,2.97,False,0.0148119346849295,0.0147033093014746,0.1938180926346811,88.02053108215333,89.17406021118164,-0.0135098576666019,0.02,-0.0027118618205442,-0.1376659739446731,False,False,False,0.0148119346849295,0.16545594390160573,0.12974456874175191,0.23286960360203213,0.0297,-0.5239054317982683,0.009201846328339869,-0.0038528886927187145,0.018560209012006806,0.0014627633715786903,-0.3788910138806761,0.24441048581786864,2018-06-06,59.001764750421486,58.85150058431671,0.1502641661047761,train,train
2018-05-09,90.7673110961914,90.95138739526756,88.86248227480876,89.19062731270274,11368100,False,13.420000076293944,False,3.0,False,0.0218036484677865,0.02156934853628,0.1994082942595572,88.13217849731446,89.12031082153321,0.0252212613586459,0.0299999999999998,-0.0876954424546372,-0.2381328773802223,False,False,False,0.0218036484677865,0.1636801042144266,0.16402787337097954,0.2349396353119147,0.03,-0.5023360832619883,0.02989977830806989,0.018480638806976035,0.023013848215081196,0.004054293298045186,-0.5370249561149606,0.2311664750168804,2018-06-07,57.04575727590454,56.938116380584155,0.10764089532038668,train,train
2018-05-10,91.47162628173828,91.59167950955326,90.23909161474876,90.59124612136314,9159700,False,13.229999542236328,False,2.97,False,0.0077595686931881,0.0077296180761756,0.1810265699904258,88.16899337768555,89.11027038574218,0.0081147841549649,-0.0299999999999998,-0.0141580128895264,-0.1231847038662259,False,False,False,0.0077595686931881,0.0893412251343893,0.16513413281444292,0.23512831354426478,0.0297,-0.49460646518581264,0.03745798582394366,0.026499256323364584,0.014786966732595809,-0.0019397398986699121,-0.8150763604578481,0.22930441385033537,2018-06-08,56.407576821001165,56.26780461990644,0.139772201094722,train,train
2018-05-11,91.12751007080078,91.82381416025969,90.97544218655776,91.63172648348016,10253000,False,12.649999618530272,False,2.97,False,-0.0037619994847101,-0.0037690936024053,0.150277684718931,88.31145782470703,89.1263151550293,0.0322762387364126,0.0,-0.0438397538756086,-0.2686999233820711,False,False,False,0.0037619994847101,0.14898526917445526,0.1611306114146432,0.23053079004679186,0.0297,-0.498375558788218,0.031887733658337414,0.022453468566388413,0.00930972406732933,0.0017502717317909866,-0.9691421996950645,0.2291770996795234,2018-06-11,56.73535651426244,56.58412582953382,0.151230684728624,train,train
2018-05-14,91.15950775146484,91.7997815699818,91.03144932406433,91.3275798578066,8710700,False,12.93000030517578,False,3.0,False,0.000351130856524,0.0003510692245116,0.1500825345970707,88.4591236114502,89.14475158691407,0.0334819548077467,0.0299999999999998,0.0221344422995357,-0.2840703127956512,False,False,False,0.000351130856524,0.16383924874656153,0.1536550996145095,0.23036289883714603,0.03,-0.49802448956370643,0.030526914915818937,0.02260095102274673,0.008428437854362274,0.0021954927425360538,-1.3733307299574729,0.22960958805833537,2018-06-12,56.66379979009532,56.50918616922377,0.15461362087155095,train,train
2018-05-15,90.4631805419922,91.16748949936152,90.09502181707656,91.16748949936152,11536200,False,14.630000114440918,False,3.08,False,-0.0076385582442052,-0.0076678814503502,0.1536307662403909,88.57197303771973,89.1215495300293,0.0255876427016126,0.08,0.1314771669869676,-0.3752742783664266,False,False,False,0.0076385582442052,0.18303355712766986,0.16451907442417335,0.2304245417068651,0.0308,-0.5056923710140565,0.021352211533856913,0.015053946200866308,0.011855294893010489,8.755804077442697e-05,-0.3031416756526556,0.2285200206026974,2018-06-13,57.20913638391569,57.073417909081904,0.13571847483378718,train,train
2018-05-16,90.71131134033205,90.99143762984038,90.1430657952118,90.35115769119564,7571100,False,13.420000076293944,False,3.09,False,0.0027428927089807,0.0027391378433362,0.1496137668331623,88.73284339904785,89.10171798706055,0.0367729301732708,0.0099999999999997,-0.0827067688777809,-0.3540765143513796,False,False,False,0.0027428927089807,0.0940152296171549,0.15133385668040367,0.23049970624142438,0.030899999999999997,-0.5029532331707204,0.022296906821599904,0.018064672484825017,0.009352437111681097,-0.0012383253620467105,-1.5727213214235554,0.23515148755336437,2018-06-14,56.9901117180872,56.81578038778932,0.17433133029788195,train,train
2018-05-17,90.40715026855467,90.76730989852705,89.79888514911866,90.599231740844,8617200,False,13.43000030517578,False,3.11,False,-0.0033530666383624,-0.0033587007642281,0.1302209213231231,88.78246383666992,89.08265121459961,0.0110989388954678,0.02,0.0007451735339034,-0.4787526059379637,False,False,False,0.0033530666383624,0.06374848836270326,0.1458138109915492,0.23041768610155838,0.0311,-0.5063119339349484,0.018299632175940106,0.014868204256341278,0.010711815896548854,-0.001235563656086236,-1.1484463781338439,0.23515924962449675,2018-06-15,57.251252293840245,57.082002222994625,0.16925007084562083,train,train
2018-05-18,88.94251251220703,90.27909593059393,88.71041127315972,90.2390761594562,11806300,False,13.420000076293944,False,3.06,False,-0.0162004637022284,-0.0163331259589112,0.1430349659335456,88.76885604858398,89.03413238525391,-0.0030505719180966,-0.0499999999999998,-0.0007446186637822,-0.4467428352721947,False,False,False,0.0162004637022284,0.11950053625562003,0.17660222351866095,0.23275007695513883,0.030600000000000002,-0.5226450598938597,0.0019562769123442347,-0.0010290421279159911,0.017637062560144204,-0.001859079824982901,0.22850008628942772,0.22970312121890687,2018-06-18,58.69996838813843,58.586028048899436,0.11394033923899372,train,train
2018-05-21,89.7588882446289,90.07102298519644,89.57480580744652,89.67885479174306,9441900,False,13.079999923706056,False,3.06,False,0.0091786898004464,0.0091368216288509,0.1455239493779174,88.81767807006835,88.949384765625,0.0109981246712502,0.0,-0.0253353316434392,-0.4653284660570905,False,False,False,0.0091786898004464,0.15470181765104474,0.17711360059859194,0.22968785058705932,0.030600000000000002,-0.5135082382650088,0.010597104033929217,0.009100720383135696,0.005528334713744691,0.008278856294226866,-0.7507326789368174,0.22677195659000063,2018-06-19,57.905319587103584,57.78887875720425,0.11644082989933224,train,train
2018-05-22,90.44718170166016,91.47162449416102,89.87093110433825,89.91894995206151,11507600,False,13.220000267028809,False,3.06,False,0.0076682484653261,0.0076389968917828,0.1461921138233627,88.92172279357911,88.88445495605468,0.0235485108111948,0.0,0.0107033902247213,-0.4301454660465127,False,False,False,0.0076682484653261,0.16408902902057174,0.1667427649667586,0.22874404334138515,0.030600000000000002,-0.505869241373226,0.017155075949464083,0.01758155288658858,0.017697548554941708,0.0017832407526747751,0.2856130041889606,0.22401454308646143,2018-06-20,57.234205218962416,57.116769818611886,0.11743540035053002,train,train
2018-05-23,90.031005859375,90.25510197652513,88.93453469958179,90.0470162141207,11453900,False,12.579999923706056,False,3.01,False,-0.0046013135451573,-0.004611932173942,0.1465812231927754,89.02176666259766,88.83365768432617,0.022729461094088,-0.0500000000000002,-0.0484115227228049,-0.400399880403158,False,False,False,0.0046013135451573,0.16455663677483282,0.12687462221230542,0.2277021750917113,0.0301,-0.510481173547168,0.01133699357599216,0.013478541875464156,0.01466791650652012,-0.004424300238114687,0.3266131215893288,0.22399580761180127,2018-06-21,57.70551188578167,57.59598712641911,0.10952475936255723,train,train
2018-05-24,89.02259063720703,89.75890833844976,88.13420506712588,89.75090315952079,14084800,False,12.529999732971191,False,2.98,False,-0.0112007548126594,-0.0112639556413195,0.1530195586794553,89.06698684692383,88.78339599609374,0.0102635303541775,-0.0299999999999998,-0.0039745779839508,-0.4189302781877343,False,False,False,0.0112007548126594,0.1790931377956113,0.12688711733369737,0.226547040730655,0.0298,-0.5217451291884876,-0.0004984586465588414,0.0026941371010837933,0.01825046046957923,-0.003111180389250845,1.5184077683176394,0.22753429747708379,2018-06-22,58.73035078218129,58.62529622438816,0.10505455779313166,train,train
2018-05-25,88.56635284423828,88.90249693237986,88.19818805494837,88.40627986929492,8283500,False,13.220000267028809,False,2.93,False,-0.005124966479891,-0.0051381441633397,0.1523417987457018,89.11740837097167,88.71939147949219,0.0115172956796874,-0.0499999999999998,0.0550678809866183,-0.4823157066072254,False,False,False,0.005124966479891,0.14037733887180184,0.12739102722370607,0.2238025164377872,0.029300000000000003,-0.5268832733518273,-0.006183477917574676,-0.0017249739059502778,0.007952330143594774,-0.006923082820896043,-1.2960503440013242,0.22857697701554358,2018-06-25,59.24466222717128,59.14352385978875,0.10113836738253212,train,train
2018-05-29,84.7807388305664,87.39787024351796,84.00440143869591,87.3818659938397,30643800,True,17.020000457763672,False,2.77,False,-0.0427432528505451,-0.043683640177957,0.2161208724434903,89.00335922241212,88.57648880004882,-0.0261996078642376,-0.1600000000000001,0.2874432763978236,-0.7699905766163178,True,False,False,0.0427432528505451,0.30638451488841906,0.23915918716864482,0.2407999534765101,0.0277,-0.5705669135297845,-0.04744338223564937,-0.042852793341705886,0.040026412268049094,-0.01337400505225439,3.88232690436511,0.1698395403318315,2018-06-26,63.07592323392855,63.10676335427165,-0.030840120343100352,train,train
2018-05-30,86.71758270263672,86.91766942142738,85.35699545732511,86.14933715401071,17490800,False,14.9399995803833,False,2.84,False,0.0228453290073478,0.0225882819973892,0.2324525523222293,88.98615226745605,88.48681610107423,-0.0039528175184119,0.0699999999999998,-0.1222092139504954,-0.7993300963796145,False,False,False,0.0228453290073478,0.37552505563447197,0.2820731150447696,0.24337942755968037,0.028399999999999998,-0.5479786315323952,-0.025493512271448027,-0.019994316400949508,0.01799720328291405,0.016142797790184904,1.0650043583065805,0.15431827389290595,2018-06-27,61.080435210644374,61.1665522071265,-0.08611699648212578,train,train
2018-05-31,85.64510345458984,86.58951282003001,85.17289571878935,86.39742521250396,19808200,False,15.43000030517578,False,2.83,False,-0.0123674947412281,-0.0124446086680034,0.234966763359214,88.94973678588867,88.37394149780273,-0.0084321043400591,-0.0099999999999997,0.0327979075338038,-0.796735239754479,False,False,False,0.0123674947412281,0.3746345519926978,0.28186944994896546,0.24448901043909113,0.028300000000000002,-0.5604232402003987,-0.03715169320009826,-0.030878310924728147,0.016540549828301273,-0.0036919558889297877,1.3740607666241829,0.16293871263273388,2018-06-28,62.143367700852515,62.22208534124214,-0.07871764038962681,train,train
2018-06-01,86.7575912475586,87.18977923688666,86.2773844059145,86.7095662890813,13594200,False,13.460000038146973,False,2.89,False,0.0129895084259965,0.0129058682790496,0.2384045850589031,88.99615745544433,88.28172424316406,0.0108169903790307,0.06,-0.1276733783581325,-0.8077016022079987,False,False,False,0.0129895084259965,0.4073195371629524,0.29713969894283104,0.24610722927657722,0.028900000000000002,-0.5475173719213489,-0.025153515296505558,-0.017264422604698848,0.010516599387466703,0.012428764652679058,0.21615130937243443,0.15558364310116543,2018-06-29,60.96861354443699,61.075144317598784,-0.10653077316179349,train,train
