Date,Close,High,Low,Open,Volume,Volume_Outlier,VIX_Close,VIX_Close_Outlier,Treasury_Rate,Treasury_Rate_Outlier,Daily_Return,Log_Return,Rolling_Volatility_20D,Moving_Average_20D,Moving_Average_50D,Price_Momentum_20D,Interest_Rate_Momentum,VIX_Return,VIX_JPM_Correlation_20D,Daily_Return_Outlier,Rolling_Volatility_20D_Outlier,Price_Momentum_20D_Outlier,Risk_Free_Rate,Historical_Volatility,BSM_Call_Price,BSM_Put_Price,Chooser_BSM_Price,Forward_Realized_Volatility_20D,Chooser_Proxy_Reference_Price,Proxy_Pricing_Error,VIX_Regime
2018-02-14,91.59937286376952,91.79048521744444,89.60860145987868,89.68823110096388,15186900,False,19.26000022888184,False,2.91,False,0.0231255210489944,0.0228621784152102,0.3146832850563902,90.44194068908692,,0.0180547417619827,0.08,-0.2286743789143326,-0.8147553087292229,False,False,False,0.0291,0.3146832850563902,0.9326562176312159,57.14077569361656,57.26772012841273,0.18961640965399756,56.24330890361169,1.0244112248010424,Normal (15-25)
2018-02-15,91.98161315917967,92.36383790605908,90.95437427949304,92.1647607450815,12130200,False,19.1299991607666,False,2.9,False,0.0041729575592033,0.0041642749182881,0.3148450104362476,90.53152656555176,,0.0198660561339336,-0.0100000000000002,-0.0067497957720836,-0.8149665497327726,False,False,False,0.028999999999999998,0.3148450104362476,0.9652499744676168,56.81450291631329,56.9489578966232,0.1891196484841012,55.88612018434936,1.06283771227384,Normal (15-25)
2018-02-16,91.32067108154295,92.4275395566724,91.17733528960198,91.21715315000046,13214300,False,19.459999084472656,False,2.87,False,-0.0071855891078244,-0.0072115297940092,0.3160477079841947,90.5980182647705,,0.0147774376511142,-0.0299999999999998,0.0172503888229564,-0.8170437461543544,False,False,False,0.0287,0.3160477079841947,0.926268770635363,57.464962162414736,57.590142693416574,0.18948965805213983,56.571641326583084,1.0185013668334904,Normal (15-25)
2018-02-20,91.34455108642578,91.88604113185043,90.75528447313634,91.296774518561,13461500,False,20.600000381469727,False,2.88,False,0.0002614961607267,0.0002614619765649,0.3134824482908471,90.61314811706544,,0.0033237099212934,0.0099999999999997,0.0585817754691821,-0.8173872682165081,False,False,False,0.0288,0.3134824482908471,0.8945746268072989,57.39536309552197,57.51389728097688,0.1895218779212586,56.53399410464256,0.979903176334318,Normal (15-25)
2018-02-21,91.72679901123048,93.52645225805172,91.312715094449,91.57549841755802,14212500,False,20.020000457763672,False,2.94,False,0.0041846822854605,0.0041759508529172,0.3137221563606024,90.65216789245603,,0.0085808286831616,0.06,-0.0281553355808565,-0.8191960267780597,False,False,False,0.0294,0.3137221563606024,0.9317525646186251,56.97167778627781,57.09863406792517,0.18891113879542362,56.074931031699414,1.0237030362257542,Normal (15-25)
2018-02-22,91.55956268310548,92.71420768742644,91.38437382444108,91.97364046920576,17070400,False,18.71999931335449,False,2.92,False,-0.0018232003070828,-0.001824864359671,0.3104758842875139,90.62469520568848,,-0.0059652546158495,-0.02,-0.0649351206135986,-0.8194782298945548,False,False,False,0.0292,0.3104758842875139,0.8740817696099654,57.106525510432306,57.22109600031276,0.24175248452050857,56.46706265049199,0.754033349820773,Normal (15-25)
2018-02-23,93.41496276855467,93.47866891658062,91.8223455200223,91.8223455200223,12162500,False,16.489999771118164,False,2.88,False,0.0202644052797724,0.0200618145667789,0.3188045418219504,90.6887985229492,,0.0139154025867578,-0.04,-0.1191239115401828,-0.8213599811070833,False,False,False,0.0288,0.3188045418219504,1.1474585678818778,55.62551828334395,55.804059987785124,0.24202486843576435,54.77735412942089,1.026705858364231,Normal (15-25)
2018-02-26,94.57756805419922,94.68109205856986,93.4229230350292,94.0758958323151,16511200,False,15.800000190734863,False,2.86,False,0.0124456002677539,0.012368790424536,0.3211075393034081,90.78634567260742,,0.0210624428114325,-0.02,-0.0418435166743796,-0.8209633020577578,False,False,False,0.0286,0.3211075393034081,1.2960097135248603,54.667390937968435,54.88531658247211,0.26601039715725977,53.96856059557243,0.9167559868996804,Normal (15-25)
2018-02-27,93.45478057861328,95.02350953961307,93.44681579127624,94.68906137568948,17563300,False,18.59000015258789,False,2.9,False,-0.0118716044267759,-0.0119426346440655,0.324412940737418,90.8325325012207,,0.0099829909214279,0.04,0.1765822739349767,-0.8301117736210138,False,False,False,0.028999999999999998,0.324412940737418,1.2412687584037956,55.65128228551657,55.85313372469571,0.27050260928015724,54.991335020097026,0.8617987045986837,Normal (15-25)
2018-02-28,91.97364807128906,94.35460920770676,91.84623577251014,93.82108387611385,17735600,False,19.850000381469727,False,2.87,False,-0.0158486542705892,-0.0159755871213314,0.3278722545831766,90.84806022644042,,0.0033879993824112,-0.0299999999999998,0.0677783872264483,-0.8227386387554652,False,False,False,0.0287,0.3278722545831766,1.1517077910613995,57.05246267825618,57.22964417384239,0.2669073459975175,56.355964037407716,0.8736801364346718,Normal (15-25)
2018-03-01,90.32527160644533,92.8814211117028,89.70415196082126,91.95770642920724,18690000,False,22.46999931335449,False,2.81,False,-0.0179222690347791,-0.0180848179912597,0.3336593210774825,90.75887298583984,,-0.0193655831032659,-0.06,0.1319898680873865,-0.8181826119202775,False,False,False,0.0281,0.3336593210774825,1.0838199691088422,58.682468093413206,58.841109358283774,0.2712719841656846,58.01070615315404,0.8304032051297341,Normal (15-25)
2018-03-02,90.23768615722656,90.42879851133496,88.4858097479699,89.49711895028533,18353700,False,19.59000015258789,False,2.86,False,-0.0009696671558363,-0.0009701375871653,0.3310559474725015,90.61752815246582,,-0.0303756443286821,0.0499999999999998,-0.1281708610936601,-0.812098941314303,False,False,False,0.0286,0.3310559474725015,1.0425764805374982,58.65388929660578,58.80315829815609,0.27859460891550397,58.09094252905242,0.7122157691036719,Normal (15-25)
2018-03-05,91.62328338623048,92.3160741900569,89.09898609151516,89.22639840845717,13933000,False,18.729999542236328,False,2.88,False,0.0153549729387976,0.0152382783868044,0.3265018770670652,90.64858589172364,,0.0068257170981045,0.02,-0.0438999797678896,-0.8012902534066166,False,False,False,0.0288,0.3265018770670652,1.099983889042397,57.328459444271445,57.49288049800187,0.2772933625495289,56.77384322286036,0.7190372751415097,Normal (15-25)
2018-03-06,91.70288848876952,92.2284489322084,91.03398619897725,92.0851131612066,10674400,False,18.36000061035156,False,2.88,False,0.0008688304937016,0.0008684532789629,0.2717187792230972,90.90181198120118,,0.0584558779499295,0.0,-0.0197543481541693,-0.881794667560623,False,False,False,0.0288,0.2717187792230972,0.45047871085539404,56.60118252087976,56.640796038824476,0.2841160849599171,56.78024864632325,-0.1394526074987752,Normal (15-25)
2018-03-07,91.36048889160156,91.65511918711888,90.0704667648435,90.58010378583008,13006500,False,17.760000228881836,False,2.89,False,-0.0037337929351035,-0.0037407809398763,0.2523307238543467,91.0061279296875,,0.0233697941022843,0.0100000000000002,-0.0326797582529183,-0.8601013388777835,False,False,False,0.028900000000000002,0.2523307238543467,0.28269216332213754,56.75333645206567,56.77172444644921,0.28883830895252893,57.13549060904998,-0.36376616260076844,Normal (15-25)
2018-03-08,91.3684539794922,91.75864959728378,90.1501027013194,91.66309037092306,11173700,False,16.540000915527344,False,2.86,False,8.71830699165077e-05,8.717926969354281e-05,0.251512208238504,91.0805835723877,,0.0165679102155948,-0.0300000000000002,-0.0686936541459325,-0.8530706186740123,False,False,False,0.0286,0.251512208238504,0.2765644094916939,56.78315172237032,56.800877928809946,0.30130513411614734,57.33649699086378,-0.5356190620538328,Normal (15-25)
2018-03-09,93.99626922607422,94.02812229957505,92.1090156297812,92.80977109609384,15366600,False,14.640000343322754,False,2.9,False,0.0287606403756359,0.0283548159696378,0.2072460125750841,91.48510856628418,,0.0941787721514006,0.04,-0.114873063303214,-0.7988885336465217,False,False,False,0.028999999999999998,0.2072460125750841,0.10777888317277862,53.98877459888443,53.992535780659885,0.28432902246558445,54.68396477521863,-0.6914289945587413,Low (<15)
2018-03-12,93.69367218017578,94.56164563233712,93.36718274013916,93.96441418623814,12339300,False,15.779999732971191,False,2.87,False,-0.0032192452784551,-0.0032244381963826,0.2006073309063702,91.78850135803222,,0.0692473529839166,-0.0299999999999998,0.0778688089422339,-0.7855795873126789,False,False,False,0.0287,0.2006073309063702,0.0799154157048989,54.300259468975355,54.302507910675416,0.294874644163037,55.155250042443555,-0.8527421317681387,Normal (15-25)
2018-03-13,92.57086944580078,94.33867540856404,92.23642131104884,94.12366869668628,13312300,False,16.350000381469727,False,2.84,False,-0.0119837627050822,-0.0120561468602882,0.2024318700341391,91.96806907653809,,0.0403615862264756,-0.0300000000000002,0.0361217147112846,-0.7756504962702618,False,False,False,0.028399999999999998,0.2024318700341391,0.07117741617617579,55.43219874258011,55.43401604700541,0.2975848324979254,56.23619345995843,-0.8021774129530215,Normal (15-25)
2018-03-14,91.53567504882812,92.84162072256946,91.25696824199665,92.81773243560572,12905100,False,17.229999542236328,False,2.81,False,-0.0111827230657993,-0.0112457198037252,0.207072257717422,92.06840438842774,90.42435287475584,0.0224140439060394,-0.0299999999999998,0.0538225773843985,-0.783649727184518,False,False,False,0.0281,0.207072257717422,0.07177657615034116,56.487897637321936,56.48971752425376,0.31007109152636103,57.38791197541264,-0.8981944511588793,Normal (15-25)
2018-03-15,91.7665786743164,92.371774761785,91.4400953882202,92.2682568565059,8748000,False,16.59000015258789,False,2.82,False,0.0025225533691111,0.002519377071826,0.190364883746323,92.07676467895509,90.549363861084,0.0018254034423965,0.0099999999999997,-0.0371444809432287,-0.7371343753728689,False,False,False,0.0282,0.190364883746323,0.03653845354288743,56.212490112240985,56.21305733515957,0.3242087234462014,57.409440196598354,-1.196382861438785,Normal (15-25)
2018-03-16,91.92587280273438,92.84958768059178,91.84623707718993,91.84623707718993,19888900,False,15.800000190734863,False,2.85,False,0.0017358621267042,0.001734357259286,0.1898792878632993,92.07397766113282,90.67581771850584,-0.000605994551855,0.0300000000000002,-0.0476190448816719,-0.7372639094864651,False,False,False,0.0285,0.1898792878632993,0.03695447027382459,56.01353848379868,56.01411848203605,0.3239518776565787,57.22574694870088,-1.211628466664834,Normal (15-25)
2018-03-19,91.2012176513672,91.93382006243094,90.2217615328553,91.65511328380366,13214900,False,19.020000457763672,False,2.85,False,-0.0078830380313301,-0.0079142734371846,0.1902469491166447,92.06800498962404,90.76325241088868,-0.0013080656193282,0.0,0.2037974827947799,-0.7081404158114133,False,False,False,0.0285,0.1902469491166447,0.03284603477981385,56.717395919785744,56.71786389826696,0.3232740467514076,57.84340713808066,-1.1255432398136946,Normal (15-25)
2018-03-20,91.28883361816406,91.93384175451494,91.13753301320132,91.47198730182176,9921200,False,18.200000762939453,False,2.89,False,0.0009606885637403,0.0009602273978163,0.1902757646598613,92.06521911621094,90.86358779907226,-0.0006099703550899,0.04,-0.0431124960614555,-0.7136935624049289,False,False,False,0.028900000000000002,0.1902757646598613,0.03365536447890993,56.57430465906515,56.57479385610407,0.32389761233815717,57.722964295480246,-1.1481704393761731,Normal (15-25)
2018-03-21,91.3684539794922,92.8734768613942,90.94641136159996,91.42419534269771,13633000,False,17.860000610351562,False,2.89,False,0.0008721807276141,0.0008718005990145,0.1896805328246034,92.04730186462402,90.962967376709,-0.0039066558039859,0.0,-0.0186813262821521,-0.7123218063379032,False,False,False,0.028900000000000002,0.1896805328246034,0.03319507121990517,56.49605771323219,56.4965357569165,0.3347241424066645,57.851982269201194,-1.3554465122846935,Normal (15-25)
2018-03-22,87.55415344238281,90.46068188741924,87.22766998121472,90.14215714029736,22550400,False,23.34000015258789,False,2.83,False,-0.0417463618019138,-0.0426427780179196,0.2405333664128659,91.84703140258787,90.9773013305664,-0.04374648724116,-0.06,0.306830870938501,-0.8261316281283346,True,False,False,0.028300000000000002,0.2405333664128659,0.12416748579823977,60.40094730154456,60.40538691577302,0.2967570243773474,60.79011374185002,-0.3847268260769994,Normal (15-25)
2018-03-23,85.21295928955078,88.32652181741497,85.01388219958616,87.80892016843686,23081500,False,24.8700008392334,False,2.82,False,-0.0267399553394427,-0.0271039718044684,0.2403732818371308,91.43693122863768,90.92570007324218,-0.0878018171384943,-0.0100000000000002,0.0655527282194925,-0.7861225481823354,False,False,False,0.0282,0.2403732818371308,0.08770957682682456,62.666346499456836,62.66873932884016,0.27883954075787803,62.84461371606582,-0.17587438722566162,Normal (15-25)
2018-03-26,87.8407974243164,88.51766457689419,86.5189283420746,86.9489357038696,20217500,False,21.030000686645508,False,2.85,False,0.0308384799292831,0.0303725292596643,0.2651361351797132,91.10009269714357,90.91725891113282,-0.0712301105693709,0.0300000000000002,-0.1544028959794058,-0.8118967914369358,False,False,False,0.0285,0.2651361351797132,0.25098712001071144,60.21856456660679,60.23310727274186,0.25865468376569034,60.1926785901729,0.04042868256895815,Normal (15-25)
2018-03-27,86.13671875,88.9397290407297,85.44393400384506,88.4460154130087,18039900,False,22.5,False,2.78,False,-0.0193996266459743,-0.0195902690246874,0.2695774062441027,90.73418960571288,90.84559143066406,-0.078305912049704,-0.0700000000000002,0.0699001077202994,-0.8219668792509546,False,False,False,0.0278,0.2695774062441027,0.22546401393984272,61.959959560258724,61.97190255145979,0.24842477531388207,61.867284627310454,0.10461792414933768,Normal (15-25)
2018-03-28,86.00130462646484,86.9329839685007,84.92628953370418,86.22426999973659,19189300,False,22.8700008392334,False,2.77,False,-0.0015720836073194,-0.0015733206273895,0.2659454617604662,90.43557243347168,90.7775863647461,-0.0649353762742458,-0.0099999999999997,0.0164444817437066,-0.8195338881132882,False,False,False,0.0277,0.2659454617604662,0.20252165423523327,62.08390212109005,62.093866946463194,0.24822711407607845,62.010692359533024,0.08317458693016988,Normal (15-25)
2018-03-29,87.5700454711914,88.21505340290229,85.82612793688969,86.39947102078898,13274600,False,19.96999931335449,False,2.74,False,0.0182408958973376,0.018076526575737,0.2703684089225609,90.29781112670898,90.72948928833009,-0.0305033805739181,-0.0299999999999998,-0.1268037350004801,-0.8242013956465497,False,False,False,0.0274,0.2703684089225609,0.27194277599014693,60.66448869298763,60.68103059503953,0.24127686429214223,60.52308624369376,0.157944351345769,Normal (15-25)
2018-04-02,85.88188934326172,88.17526221440836,84.47242566233038,87.56210113274922,18822500,False,23.6200008392334,False,2.73,False,-0.0192777806480076,-0.0194660202156679,0.2776848553542856,90.08002128601076,90.64332916259764,-0.048270262674682,-0.0100000000000002,0.1827742439349036,-0.8592342815237421,False,False,False,0.0273,0.2776848553542856,0.26324775853284343,62.31966577822169,62.33507740946425,0.2312870787928691,62.12861932535766,0.20645808410658617,Normal (15-25)
2018-04-03,87.06040954589844,87.19578053247632,85.4120511980246,86.28798933076908,14050700,False,21.100000381469727,False,2.79,False,0.0137225695853788,0.0136292677192598,0.2763636936414262,89.85187759399415,90.58472061157228,-0.0498003746612923,0.06,-0.1066892619909601,-0.8683236298246346,False,False,False,0.0279,0.2763636936414262,0.2948425189415316,61.112332456167664,61.13116547275156,0.22617127991347802,60.89050675470502,0.24065871804653938,Normal (15-25)
2018-04-04,88.3823013305664,88.5574902174528,85.22095480453466,85.28466095892121,15302600,False,20.059999465942383,False,2.79,False,0.0151836155097693,0.0150694981130288,0.2832004073218001,89.68584823608398,90.53152755737304,-0.0362102787919245,0.0,-0.0492891420248828,-0.8668637629018903,False,False,False,0.0279,0.2832004073218001,0.39502031277526184,59.92106249368514,59.95194473225867,0.22051432976869123,59.599375293182106,0.3525694390765608,Normal (15-25)
2018-04-05,89.54278564453125,90.30311866513335,89.15061747543119,89.34269897166132,16627000,False,18.940000534057617,False,2.83,False,0.0131302794393688,0.013044824538637,0.2878748074047516,89.59496307373047,90.50345520019532,-0.019895944834829,0.04,-0.0558324507329267,-0.8745559798404019,False,False,False,0.028300000000000002,0.2878748074047516,0.49053930005084645,58.824486407862665,58.86897068566418,0.21461657142827228,58.40520016458182,0.4637705210823597,Normal (15-25)
2018-04-06,87.30980682373047,89.27866481422454,86.29336933821192,88.4783182219183,18906000,False,21.489999771118164,False,2.77,False,-0.0249375625822643,-0.0252537716574944,0.3002366708965107,89.39203071594238,90.40747100830076,-0.0444206613879304,-0.06,0.1346356475795858,-0.8892148545197266,False,False,False,0.0277,0.3002366708965107,0.4887736276324177,61.091787554658836,61.135039525794696,0.20095333953213868,60.629308271790144,0.5057312540045515,Normal (15-25)
2018-04-09,88.35826873779297,90.42316449849538,87.95009024877966,88.04613404212401,15974300,False,21.770000457763672,False,2.78,False,0.0120085240387628,0.0119369937930052,0.2827808453856619,89.11013069152833,90.33197845458984,-0.0599811091940368,0.0099999999999997,0.0130293480515444,-0.8722844244009159,False,False,False,0.0278,0.2827808453856619,0.3903274877806253,59.95443678875323,59.984708804138315,0.19861216003207185,59.592861911703245,0.3918468924350691,Normal (15-25)
2018-04-10,90.04700469970703,90.33512998667462,89.17462366245506,89.742869060041,13951400,False,20.46999931335449,False,2.8,False,0.0191123704214424,0.0189320233535052,0.2933957132451899,88.92779731750488,90.28038604736328,-0.0389211714688276,0.02,-0.0597152557222649,-0.8766242561743053,False,False,False,0.027999999999999997,0.2933957132451899,0.5695078888617751,58.4545993481257,58.5114842597839,0.1936385447150536,57.916379577241216,0.5951046825426829,Normal (15-25)
2018-04-11,88.53436279296875,89.48677130673234,88.45432323022848,89.36672417494461,14503300,False,20.239999771118164,False,2.79,False,-0.0167983589435618,-0.0169410516344326,0.2960932272685648,88.72597198486328,90.2004524230957,-0.0436045019021384,-0.0099999999999997,-0.0112359330704165,-0.8529054800309975,False,False,False,0.0279,0.2960932272685648,0.5137969554635573,59.89127974844216,59.93874232669995,0.19892493055873228,59.40771374044221,0.5310285862577402,Normal (15-25)
2018-04-12,90.7353286743164,91.55167981141751,89.2386777991085,89.28669665830205,16435500,False,18.489999771118164,False,2.83,False,0.0248600183241218,0.0245560357755213,0.3087361114727482,88.68595466613769,90.18189712524412,-0.0087435458807157,0.04,-0.0864624515706365,-0.855055336738166,False,False,False,0.028300000000000002,0.3087361114727482,0.7860204565444482,57.954889576891915,58.05084327470955,0.18092545166270357,57.18742092080258,0.8634223539069694,Normal (15-25)
2018-04-13,88.2782211303711,92.15990042261478,87.27778800834132,92.0558514699818,39152800,True,17.40999984741211,False,2.82,False,-0.0270799431692676,-0.0274533617021691,0.3227627371539184,88.51153678894043,90.10528121948242,-0.0380133769215221,-0.0100000000000002,-0.0584099479218512,-0.772445530430116,False,False,False,0.0282,0.3227627371539184,0.780981689713732,60.364951747201275,60.45779441919688,0.1493328209555319,59.58488281354116,0.8729116056557231,Normal (15-25)
2018-04-16,88.20619201660156,89.21463037331081,87.870047933085,88.79044768132664,16580500,False,16.559999465942383,False,2.83,False,-0.0008159329996371,-0.0008162660541461,0.3225254337230303,88.32555274963379,90.00811340332031,-0.0404639159000964,0.0100000000000002,-0.0488225381343742,-0.7697288315262458,False,False,False,0.028300000000000002,0.3225254337230303,0.7737344884687838,60.41349260283735,60.504919929939014,0.14914088295137093,59.64063590594295,0.8642840239960634,Normal (15-25)
2018-04-17,88.20619201660156,89.57478387619862,88.03011479966635,89.13459694002013,15501400,False,15.25,False,2.82,False,0.0,0.0,0.3217878934763656,88.17580146789551,89.95219467163086,-0.0328397549056269,-0.0100000000000002,-0.0791062504945457,-0.799464431310405,False,False,False,0.0282,0.3217878934763656,0.7646180192922554,60.41895831316832,60.5086621558581,0.1527048586652372,59.65558291258489,0.853079243273207,Normal (15-25)
2018-04-18,87.49390411376953,88.89451088861885,87.1497547762744,88.46232292249746,16081400,False,15.600000381469728,False,2.87,False,-0.008075259645014,-0.0081080411529138,0.3224796889116508,87.98605499267578,89.96930541992188,-0.0415705771887465,0.0500000000000002,0.0229508446865396,-0.8006855166541355,False,False,False,0.0287,0.3224796889116508,0.7271090271011804,61.00443645216299,61.08674703173773,0.1486769661211647,60.278003701511494,0.8087433302262355,Normal (15-25)
2018-04-19,89.41474151611328,89.53479475203287,87.63797072175493,87.6619801477066,17911000,False,15.960000038146973,False,2.92,False,0.0219539569276283,0.0217164388367304,0.3334015981845917,87.88836936950683,89.97211685180665,-0.0213827899924566,0.0499999999999998,0.0230769005047504,-0.7604122378315843,False,False,False,0.0292,0.3334015981845917,1.009259716238347,59.3371279962997,59.478055353560705,0.12955139801078558,58.327999468296895,1.1500558852638108,Normal (15-25)
2018-04-20,89.21466827392578,90.23110613146056,88.7424604364339,89.87895765414822,15584400,False,16.8799991607666,False,2.96,False,-0.002237586764722,-0.0022400939026442,0.2966222578612155,87.97139511108398,89.9588233947754,0.0189655746330266,0.04,0.0576440551642032,-0.6795306170394781,False,False,False,0.0296,0.2966222578612155,0.5625370056156473,59.027609031925905,59.08306079514705,0.14258274842972934,58.46569937860389,0.6173614165431616,Normal (15-25)
2018-04-23,88.7824478149414,89.59879865317569,88.54234139455255,89.29466914602173,11285800,False,16.34000015258789,False,2.98,False,-0.00484472416192,-0.0048564978803603,0.2790204127643338,88.14986953735351,90.01635696411132,0.0418890337238684,0.02,-0.0319904641603185,-0.6538831543735009,False,False,False,0.0298,0.2790204127643338,0.3850844285309405,59.243300493904854,59.27312334411003,0.14508996625354897,58.858935525628944,0.4141878184810892,Normal (15-25)
2018-04-24,88.36628723144531,90.35914892094324,87.7099970372564,89.43874894103371,16453100,False,18.020000457763672,False,3.0,False,-0.0046874195715299,-0.0046984399743034,0.2583934940325609,88.17614402770997,90.03116638183593,0.0059822977766301,0.02,0.1028151951950691,-0.5871194967405556,False,False,False,0.03,0.2583934940325609,0.23036546431000238,59.46604138648465,59.47874709357074,0.14578184783449305,59.23635751837321,0.24238957519752802,Normal (15-25)
2018-04-25,88.0301284790039,88.46231641332434,86.91764709676002,88.25422456950476,13548200,False,17.84000015258789,False,3.03,False,-0.0038041515941589,-0.0038114057820322,0.2482554855886113,88.27081451416015,90.01217864990234,0.0219814471282482,0.0299999999999998,-0.0099889179025093,-0.5600855327306843,False,False,False,0.030299999999999997,0.2482554855886113,0.16957377739123203,59.69000299794206,59.697584892778465,0.14617137147809559,59.52107228575365,0.17651260702481864,Normal (15-25)
2018-04-26,88.1181869506836,88.69443765958394,87.50992163504858,88.01414405841733,10299500,False,16.239999771118164,False,3.0,False,0.0010003219715928,0.0009998219829746,0.2480417884062642,88.3766586303711,89.98396301269531,0.0246145373423478,-0.0299999999999998,-0.0896861192704434,-0.5445637474950863,False,False,False,0.03,0.2480417884062642,0.17000949233086504,59.648071784288135,59.65568989536732,0.15264805333614076,59.4793222228919,0.17636767247541485,Normal (15-25)
2018-04-27,87.55792236328125,88.16618751055599,87.34182535417567,87.67797557876655,9384000,False,15.40999984741211,False,2.96,False,-0.0063581038919456,-0.0063784027216182,0.241072953992833,88.37605247497558,89.90313400268555,-0.0001384389815595,-0.04,-0.0511083704066399,-0.4863518823263158,False,False,False,0.0296,0.241072953992833,0.12816292818339248,60.21182492827538,60.21651986509126,0.15196764996750067,60.08464836698559,0.13187149810566723,Normal (15-25)
